hotel_id	hotel_name	country_name	hotel_address	postal_code	city_name	area_name	hotel_latitude	hotel_longitude	import
337757	Bali Holiday House	Indonesia	Jl. Double Six		Bali	Seminyak	-8,696680069	115,161438	16/09/16
337768	Loft77 Sukhumvit Bangkok	Thailand	1707 Sukhumvit Rd. 77 Suangluang	10250	Bangkok	Bang Na	13,71032719	100,6290793	16/09/16
337808	IZE Hotel Seminyak	Indonesia	Kayu Aya Road, No. 68	80361	Bali	Seminyak	-8,684213932	115,1610075	16/09/16
338070	Bhuwana Ubud Hotel	Indonesia	Br. Kumbuh, Jl. Pengosekan, Mas	80571	Bali	Ubud	-8,53128421	115,2663016	16/09/16
338164	One Eleven Resort	Indonesia	Jl. Pangkung Sari No. 3		Bali	Seminyak	-8,68091	115,1601	16/09/16
338170	Lovina Beach Houses	Indonesia	Jalan Kartika	81101	Bali	Lovina Beach	-8,155099282	115,0283337	16/09/16
338230	Witchuwan Apartel	Thailand	589 Soi3 Ratchadapisek (Suttiporn Prachasongkroh Rd.), Dindaeng	10400	Bangkok	Ratchadaphisek	13,76202106	100,5598907	16/09/16
338362	The Hamsa Resort	Indonesia	Jalan Air Terjun Sing Sing - Cempaga Village - Banjar Dinas Corot - Buleleng	81152	Bali	Lovina Beach	-8,191950798	115,0013657	16/09/16
338409	GM Serviced Apartment	Thailand	47 Sukhumvit soi 20., Klongtoey	10110	Bangkok	Sukhumvit	13,72904118	100,5641682	16/09/16
338478	Nyuh Bali Villas	Indonesia	Deli Street No. 99	80361	Bali	Seminyak	-8,687506676	115,1702347	16/09/16
338572	POP! Hotel Kuta Beach	Indonesia	Jl. Kubu Bene	80361	Bali	Legian	-8,711980118	115,1696959	16/09/16
338903	SSIP Boutique Dhevej Bangkok	Thailand	42 Phitsanulok Road, Thewet Area, Dusit	10300	Bangkok	Khaosan	13,77069664	100,5047607	16/09/16
338952	Narandha & Tierandha Villa Seminyak	Indonesia	Jalan Raya Seminyak, Jalan Pura Dalem	80361	Bali	Seminyak	-8,694580078	115,169899	16/09/16
338970	Lilacita Inn	Indonesia	Suweta st no.65	Call 08123870276	Bali	Ubud	-8,496921788	115,2653146	16/09/16
339018	favehotel Kuta Square	Indonesia	Jl. Khayangan Suci No. 8	80361	Bali	Kuta	-8,723031044	115,1731491	16/09/16
339134	Javana Royal Villas	Indonesia	Jl. Petitenget No 27 C		Bali	Seminyak	-8,67328475	115,1589704	16/09/16
339387	Lodtunduh Sari Retreat	Indonesia	Jalan Lod Tunduh 1	80571	Bali	Ubud	-8,533745751	115,2606583	16/09/16
339476	Bali Reski Asih Hotel	Indonesia	Jalan Sari Dewi 12		Bali	Seminyak	-8,687283516	115,1576462	16/09/16
339481	Swarapadi Villa	Indonesia	Jl Tirta Tawar	80571	Bali	Ubud	-8,477844238	115,2711945	16/09/16
339847	Sala Arun	Thailand	47-49 Soi Ta-Tein Phraborummaharajchawang, Phranakon, Maharaj ,Old city , Riverside	10200	Bangkok	Bangkok Riverside	13,74516	100,4911	16/09/16
339894	Three Monkeys Villas	Indonesia	Pantai Suluban - Uluwatu Street	82161	Bali	Uluwatu	-8,815321742	115,0890666	16/09/16
339935	The Liu Executive Apartment	Thailand	37,39  Soi Jarunsanitwong 49, Bangbumlhu, Bangplad		Bangkok	Thonburi	13,77587032	100,4822617	16/09/16
341501	Dream Beach Kubu Bungalow	Indonesia	Banjar Kawan, Dream Beach Lembongan		Bali	Nusa Lembongan	-8,690344169	115,433503	16/09/16
343597	The Pavilion Hotel Kuta	Indonesia	Jl. Kuta Theater No 8	80361	Bali	Kuta	-8,722706125	115,1756859	16/09/16
344328	The Apartments Canggu	Indonesia	Jl. Padang Linjong No. 85	80361	Bali	Canggu	-8,646792319	115,1325238	16/09/16
344399	Best Value Inn	Thailand	131/19-20, Soi 7/1, Khlong Toei Nua, Watthana	10110	Bangkok	Sukhumvit	13,7406357	100,5553293	16/09/16
344475	Centra Government Complex Hotel & Convention Centre Chaeng Watthana	Thailand	120 Mu 3 Convention Centre Building, Chaeng Watthana, 	10210	Bangkok	Don Mueang	13,88437	100,5646	16/09/16
344526	Coco de Heaven Hotel	Indonesia	Jl. Bypass Ngurah Rai 17-x, Kuta Selatan	80361	Bali	Jimbaran	-8,76038288	115,1790708	16/09/16
344540	Paradise Loft Villas	Indonesia	Jl. Nuansa Timur Kori, Nuansa Jimbaran	80361	Bali	Uluwatu	-8,805613072	115,1860929	16/09/16
344608	Bali Bule Homestay	Indonesia	Jl. Pantai Padang - Padang, Uluwatu	80364	Bali	Uluwatu	-8,816824	115,094865	16/09/16
344611	Inata Bisma Resort & Spa Ubud	Indonesia	Jl. Bisma		Bali	Ubud	-8,51404	115,258	16/09/16
344637	Ploy Khumthong Boutique Resort	Thailand	1194/5 Soi Latkrabang 40/2, Latkrabang District	10520	Bangkok	Suvarnabhumi Airport	13,717278	100,7641299	16/09/16
344960	Villa Tantangan by BaliOn	Indonesia	Jl. Nyanyi, Banjar Braban	82171	Bali	Tanah Lot	-8,630709	115,095507	16/09/16
344997	Sea of Love Mansion	Thailand	909 Soi Sutthiporn, Prachasongkroh Rd. Kwang Dindang	10400	Bangkok	Ratchadaphisek	13,76595592	100,562088	16/09/16
369679	Tara Place	Thailand	113,117 Samsen rd., Pranakorn	10200	Bangkok	Khaosan	13,76416864	100,4993616	16/09/16
376470	bvilla Pool	Indonesia	Jl. Braban No. 71, Seminyak	80361	Bali	Seminyak	-8,681514674	115,1603436	16/09/16
376524	Alron Hotel	Indonesia	Jl. Blambangan No. 10, Kuta	80361	Bali	Kuta	-8,724475861	115,178299	16/09/16
390247	Devata Suite & Residence	Indonesia	Jl. Dewi Sri IV, Gg Cendana No. 67, Seminyak, Kuta	80361	Bali	Legian	-8,700696945	115,175705	16/09/16
390250	Tigerlilly's Boutique Hotel	Indonesia	Jungut Batu Village		Bali	Nusa Lembongan	-8,673650662	115,4489842	16/09/16
391442	Red Planet Hotel Asoke Bangkok	Thailand	7 Sukhumvit Soi 14, Sukhumvit Road	10110	Bangkok	Sukhumvit	13,73589602	100,5601144	16/09/16
391447	The Richy Place	Thailand	14/7-8 Petchburi Rd. Soi Juldis (Petchburi 19) , Ratchathewi	10400	Bangkok	Pratunam	13,75265694	100,5390167	16/09/16
391626	Motama Villa	Indonesia	Br. Tengah Kauh, Peliatan, Ubud, Gianyar	80571	Bali	Ubud	-8,52151349	115,2662998	16/09/16
391724	Nantra Ekamai Hotel	Thailand	9/14 Soi Suhumvit63( Ekamai) North Klongton, Wattana	10110	Bangkok	Sukhumvit	13,7222718	100,5839109	16/09/16
391729	Esmee Villa by Esmee Management	Indonesia	Jalan Kayu Aya, Gang Taman Pule, Oberoi	80361	Bali	Seminyak	-8,684812546	115,1596069	16/09/16
393553	3Howw Hostel at Khaosan	Thailand	316/5 samsen soi4 ,pranakorn,	10200	Bangkok	Khaosan	13,76277577	100,5016157	16/09/16
393775	7 Days Premium Kuta Hotel	Indonesia	Jl. Sunset Road No.6 S	80361	Bali	Legian	-8,704400727	115,1808733	16/09/16
393849	Arana Suite	Indonesia	Jl. Dewi Ratih No. 5 Legian	80361	Bali	Seminyak	-8,699518131	115,174731	16/09/16
393906	Saimai Residence	Indonesia	Jl. Kartika Plasa, 8X Kuta Center Blok B Lantai 2	80361	Bali	Kuta	-8,727673531	115,1700211	16/09/16
393924	Cepik Villa Sidemen	Indonesia	Banjar Tabola	80864	Bali	Sidemen	-8,478926659	115,4406586	16/09/16
393972	KoenoKoeni Villa	Indonesia	Jl. Pura Telaga Waja, Petitenget	80361	Bali	Seminyak	-8,680702968	115,1550429	16/09/16
394029	The Astari Villa & Residence	Indonesia	Jalan Karang Mas Sejahtera, Gang Kencana Selatan No. 1	80362	Bali	Jimbaran	-8,790899277	115,1555023	16/09/16
394131	Ruamchitt Travelodge Hotel	Thailand	11/1 Soi 10, Sukhumvit Road	10110	Bangkok	Sukhumvit	13,73773956	100,5574875	16/09/16
394246	Baan Dinso 2	Thailand	78/3 Ratchadamnoen Klang Road Pranakorn Borvornnivate	10200	Bangkok	Khaosan	13,7562151	100,5018768	16/09/16
394325	Fontana Hotel Bali a PHM Collection	Indonesia	Jl.Dewi Sri No. 68, Kuta	80361	Bali	Legian	-8,704421997	115,1770172	16/09/16
394485	House 23 Guesthouse	Thailand	20 Soi Sukhumvit 23,	10110	Bangkok	Sukhumvit	13,73910141	100,5633545	16/09/16
394510	Oaks Bangkok Sathorn Hotel	Thailand	36 Narathiwat-Ratchanakarin Road, Yannawa (Tower C)	10120	Bangkok	Sathorn	13,71619987	100,5309982	16/09/16
396353	The Nook Pratunam	Thailand	Petchburi Road Soi 13,Ratchathewee	10400	Bangkok	Pratunam	13,75210757	100,5354411	16/09/16
398909	Sedok Jineng Villa	Indonesia	Sunset road, Sunset Point - Lembongan	80771	Bali	Nusa Lembongan	-8,683975591	115,4298091	16/09/16
399072	The Sunrise Residence	Thailand	110/1 Soi Saladaeng 1/1, Saladaeng rd., Silom, Bangrak	10500	Bangkok	Silom	13,72704124	100,5392075	16/09/16
399222	Asia Inn Bangkok	Thailand	36 Sukhumvit Soi 1 Road	10110	Bangkok	Sukhumvit	13,74445152	100,5512314	16/09/16
399223	Happio	Thailand	46 Phra Arthit Rd. Phranakorn, Khaosan	10200	Bangkok	Khaosan	13,76218	100,493934	16/09/16
399406	Mile Map Hostel	Thailand	36/4 Pan Road, Silom, Bangrak	10500	Bangkok	Silom	13,72379795	100,5231536	16/09/16
399407	Sena House Paholyothin 30	Thailand	15/1-9 Soi Paholyothin 30 Paholyothin rd., Jatuchak	10900	Bangkok	Chatuchak	13,82954	100,5712	16/09/16
399419	House By The Pond	Thailand	230/3 Soi Sainumthip 2,	10110	Bangkok	Sukhumvit	13,72649765	100,5634537	16/09/16
399623	Hotel Ride'n Lazy at Thai Wake Park	Thailand	18/4 Soi Sudsawas, Lieab Klong 6 Rd, Lumlukka	12150	Bangkok	Don Mueang	13,98354504	100,7112408	16/09/16
399635	Chetuphon Gate	Thailand	370-372 Soi Pratoo Nok Yoong, Maharat Road, Rattanakosin Island,Grand Palace,Wat Pho	10200	Bangkok	Bangkok Riverside	13,74509098	100,491946	16/09/16
399805	14 Residence	Thailand	119 Suk Sawat 66 Road T. Bang Phueng,A. Phra Pradaeng	10130	Bangkok	South Thonburi	13,64830656	100,5227956	16/09/16
399875	1-Bed Apartment at National Stadium BTS Station	Thailand	60 Tower A (The Seed Memories Siam ) Soi Kasemsan 2	10330	Bangkok	Siam	13,74777603	100,5283585	16/09/16
399927	Ibis Bali Kuta Hotel	Indonesia	Jl. Raya Kuta No. 77	80361	Bali	Kuta	-8,73381	115,1773	16/09/16
399932	Mercure Bali Nusa Dua Hotel	Indonesia	Jalan Nusa Dua Selatan Lot SW 03	80363	Bali	Nusa Dua	-8,80692	115,22074	16/09/16
399933	Mercure Bangkok Siam Hotel	Thailand	Rama 1 Wangmai	10330	Bangkok	Siam	13,746724	100,528938	16/09/16
400056	Marriott’s Autograph Collection, The Stones Hotel, Bali	Indonesia	Jl. Raya Pantai, Banjar Legian Kelod	80361	Bali	Kuta	-8,711556435	115,1673889	16/09/16
400121	Shadi Home Bangkok	Thailand	38/5 Soi Wattanawong, Ratchaprarop rd., Makasan, Patunam,	10400	Bangkok	Pratunam	13,75329653	100,5437777	16/09/16
400320	Singkenken Lifestyle Boutique Hotel	Indonesia	Jalan Arjuna No. 1, Legian Kaja, Kuta	80361	Bali	Legian	-8,697433472	115,1621628	16/09/16
400331	Premier Surf Camp Bali	Indonesia	Pantai Pererenan no 133	80351	Bali	Canggu	-8,648158073	115,1243744	16/09/16
400336	Hotel Horison Seminyak Bali	Indonesia	Jalan Arjuna	80361	Bali	Seminyak	-8,696938358	115,1660085	16/09/16
400357	The Plim Place	Thailand	3336 Phaholyothin Rd. Chomphon		Bangkok	Chatuchak	13,82508252	100,5674191	16/09/16
400368	Bersantai Villas Lembongan	Indonesia	Banjar Kelod Desa	80771	Bali	Nusa Lembongan	-8,680185259	115,4441643	16/09/16
400423	Villa Berawa	Indonesia	Jl. Pantai Berawa, Gang Sri Kahyangan, Br. Berawa, Tibubeneng, Kuta Utara	80361	Bali	Canggu	-8,664374352	115,1423187	16/09/16
400459	Bintang Kuta Hotel	Indonesia	Jl. Kartika Plaza, Kuta	80361	Bali	Kuta	-8,733331928	115,1669741	16/09/16
400588	Pondok Anyar Inn	Indonesia	Jalan Kubu Anyar Gang Kingkong I no 2, Kuta	80361	Bali	Kuta	-8,731401738	115,1710618	16/09/16
400591	Bali Putra Villa	Indonesia	Jl.Raya Pengosekan	80571	Bali	Ubud	-8,52248764	115,2633972	16/09/16
400626	Daluman Villas	Indonesia	Jalan Baik-baik no.5 Nakula	80361	Bali	Seminyak	-8,69719696	115,1718216	16/09/16
400628	Kyriad Villa & Hotel Seminyak	Indonesia	Jl. Kuwum II, Gg. Rajawali	80361	Bali	Seminyak	-8,660158091	115,1593105	16/09/16
400657	Sarinande Hotel	Indonesia	Jl. Sarinande No. 15, Camplung Tanduk	80361	Bali	Seminyak	-8,690386768	115,1593459	16/09/16
400659	Baan Chart Hotel	Thailand	98 Chakrapong Rd., Taladyod, Pranakorn,	10200	Bangkok	Khaosan	13,7603535	100,4964875	16/09/16
400669	Terrace Bali Inn	Indonesia	Jl. Pratama No. 71 Tanjung Benoa	80361	Bali	Nusa Dua	-8,77532	115,2215	16/09/16
400900	Grand Mandarin Residence	Thailand	152 Soi Ladpraow 130, Ladpraow rd., Klongjun, Bangkapi		Bangkok	Bang Kapi	13,77073515	100,6319209	16/09/16
400963	Puri Sebatu Resort Ubud	Indonesia	Banjar Apuh, Desa Sebatu, Tegallalang.	80571	Bali	Payangan	-8,361437798	115,312233	16/09/16
401083	Suris Boutique Hotel	Indonesia	Jl. Blambangan No. 5	80361	Bali	Kuta	-8,730702017	115,1804581	16/09/16
401101	Double One Villas II	Indonesia	Jalan Raya Bunutan, Bunutan Village	80852	Bali	Amed	-8,351183	115,682627	16/09/16
401136	Arjana Bungalow 2	Indonesia	Jl. Kajeng no. 39 Ubud		Bali	Ubud	-8,501434121	115,2626045	16/09/16
401142	D'Penjor Seminyak Hotel	Indonesia	Jl. Bidadari II No. 1, 	80361	Bali	Seminyak	-8,68185477	115,1703315	16/09/16
401145	Villa Ava	Indonesia	Jl. Pangkung Sari Br. Taman, Oberoi	80361	Bali	Seminyak	-8,68464	115,1578	16/09/16
401220	The Aim Sathorn Hotel	Thailand	106/1 Soi Sri-bamphen, Sathorn Road, Sathorn	10120	Bangkok	Sathorn	13,69489	100,524	16/09/16
402776	The Royal ThaTien Village	Thailand	392/29-30 Maharat Rd., Phra Nakhon 		Bangkok	Bangkok Riverside	13,74436378	100,4919586	16/09/16
402847	Amaroossa Suite Bali	Indonesia	Jalan Kebo Iwa 2		Bali	Nusa Dua	-8,789610754	115,2064884	16/09/16
406774	Villa Rama	Indonesia	Jalan Puri Bagus Villa Matahari Terbit		Bali	Candidasa	-8,513103335	115,5755308	16/09/16
406863	Kubudiuma Villas	Indonesia	Jl. Pantai Pererenan, Br. Pengembungan 150	80361	Bali	Canggu	-8,64937774	115,1232008	16/09/16
406955	The Zuk Hotel Kuta	Indonesia	Jl. Legian, Gang Cempaka No. 3, Kuta	80361	Bali	Legian	-8,712465601	115,1732207	16/09/16
406981	Puri Segara Village	Indonesia	Jl. Pantai Suluban		Bali	Uluwatu	-8,825705528	115,0909042	16/09/16
407070	sala rattanakosin Bangkok	Thailand	39 Maharat Road, Grand Palace, Phranakorn		Bangkok	Bangkok Riverside	13,74535275	100,490593	16/09/16
407111	Amarterra Villas Bali Nusa Dua – MGallery Collection	Indonesia	Kawasan Pariwisata Nusa Dua - BTDC, Resort AreaResort Lot Block B	80363	Bali	Nusa Dua	-8,805307388	115,2280731	16/09/16
407156	W Bangkok Hotel	Thailand	106 North Sathorn Road, Silom, Bangrak	10500	Bangkok	Sathorn	13,72175121	100,5293045	16/09/16
407160	The Bale Tokek Villa	Indonesia	Jl. Tumbak Bayuh, Gg. Mangga No. 7 	80361	Bali	Canggu	-8,623545717	115,143678	16/09/16
407180	Borarn House	Thailand	487/48 Soi Ratchaprarob 4, Ratchaprarob rd., Pratunam		Bangkok	Pratunam	13,7521944	100,5447159	16/09/16
407408	Echo Beach Villas	Indonesia	Jalan Padang Lenjong - Gang Echo Beach	80361	Bali	Canggu	-8,654479962	115,1272864	16/09/16
407491	The 93 Hotel	Thailand	93 Soi Petchburi 17, Petchburi Road, Ratchathewi		Bangkok	Pratunam	13,75402211	100,538764	16/09/16
407502	Sheraton Bali Kuta Resort	Indonesia	Jalan Pantai Kuta	80361	Bali	Kuta	-8,717761961	115,1693666	16/09/16
407503	Le Meridien Bali Jimbaran Hotel	Indonesia	Jalan Bukit Permai Jimbaran	80361	Bali	Jimbaran	-8,781324367	115,1648927	16/09/16
407552	Kuta Ardenia Residence	Indonesia	Jl. Kubu Anyar No. 28	80361	Bali	Kuta	-8,729673	115,172289	16/09/16
407769	The Awan Villas	Indonesia	Jalan Raya Batu Belig 168	80361	Bali	Seminyak	-8,672655587	115,1547638	16/09/16
407787	Tanadewa Luxury Villas & Spa	Indonesia	Jl. Taman Giri No. 11, Nusa Dua	80362	Bali	Nusa Dua	-8,787102699	115,1986237	16/09/16
408001	Bali Asih Villa	Indonesia	Jl. Tegal Cupek	80361	Bali	Seminyak	-8,656330109	115,1582565	16/09/16
408024	Tanah Semujan Ubud	Indonesia	Jalan Bisma	80571	Bali	Ubud	-8,511055513	115,259335	16/09/16
408041	Orchid Inn	Thailand	20/6 Sukhumvit Soi 4, Klongtoey,	10110	Bangkok	Sukhumvit	13,73899166	100,5530253	16/09/16
408120	Hotel Pertiwi Bisma I	Indonesia	Jl. Bisma, Ubud	80571	Bali	Ubud	-8,511060784	115,2581263	16/09/16
408130	Bangkok House Guest House	Thailand	210 Soi Samsen 1 Lam Pu Road, Phra Nakorn	10200	Bangkok	Khaosan	13,76393505	100,49804	16/09/16
408214	Centra Central Station	Thailand	23/34-35 Traimit Road, Taladnoy	10100	Bangkok	China Town	13,73767567	100,5152435	16/09/16
408215	Centara Watergate Pavillion Hotel Bangkok	Thailand	567 Ratchaprarop Road, Makkasan	10400	Bangkok	Pratunam	13,75153	100,54172	16/09/16
408277	Villa Bintang Lovina	Indonesia	Jl. Damia, Kalibukbuk	81152	Bali	Lovina Beach	-8,160160065	115,0283279	16/09/16
408438	Green Chaka Villa	Indonesia	Jalan Lebak Sari 10, Gang Umasari ( Casa bali ) Petitenget	80361	Bali	Seminyak	-8,676721231	115,1578305	16/09/16
408448	Sandi Agung Villa	Indonesia	Jalan Cendrawasih, No. 10X, Petitenget	80361	Bali	Seminyak	-8,674695364	115,1551938	16/09/16
408479	Four Sons Place	Thailand	5 Trok Mayom, Jakapong Rd., Chanasonkram, Khao sa	10200	Bangkok	Khaosan	13,75943565	100,4955444	16/09/16
408482	Four Sons Village	Thailand	54/1 Trok Rongmai Chanasongkram Pranakorn Khaosan	10200	Bangkok	Khaosan	13,76152992	100,4939194	16/09/16
408595	Penang Palace	Thailand	96/154 Sunthonkosa R. (Penang Market) Klongtoei 		Bangkok	Sathorn	13,71682739	100,5568161	16/09/16
408607	Villa Amira	Indonesia	JL Sriwijaya Gg Janji 3x		Bali	Legian	-8,707583427	115,173172	16/09/16
408786	Petals Inn	Thailand	20/7-8 soi 4, Klongtoey	10110	Bangkok	Sukhumvit	13,73895264	100,5529099	16/09/16
408799	Mango Lagoon Place	Thailand	30, Soi Rambuttri, Phra athit Rd.,	10200	Bangkok	Khaosan	13,76179123	100,494194	16/09/16
408800	Grandprapa Place	Thailand	542 Ratchadapisek Soi 3 (Yu-Cha-Roen Alley 7)	10400	Bangkok	Ratchadaphisek	13,76468734	100,5637766	16/09/16
408809	Villa Shinta Dewi Ubud	Indonesia	Jalan Sri Wedari	80361	Bali	Ubud	-8,503314018	115,2653809	16/09/16
408833	The Kampung Resort Ubud	Indonesia	Jalan Raya Ceking Tegallalang, Gianyar	80561	Bali	Ubud	-8,438359938	115,280056	16/09/16
409081	Sananwan Palace	Thailand	18/11 moo 11Bangpli Yai	10540	Bangkok	Suvarnabhumi Airport	13,60417109	100,7153494	16/09/16
409115	Atanaya by Century Park Jakarta	Indonesia	JL. Sunset Road 88A, Kuta	80113	Bali	Legian	-8,70368576	115,1804733	16/09/16
409124	The Bali Dream Villa and Resort Echo Beach Canggu	Indonesia	Jl. Pura Dalem Lingsir, Br.Pengembungan, Pererenan, Canggu Beach	80361	Bali	Canggu	-8,650833	115,122568	16/09/16
409199	Kuta Angel Hotel Luxurious Living	Indonesia	Jl. Pantai Kuta No. 33	80361	Bali	Kuta	-8,722589	115,173216	16/09/16
409257	Kumpul Kumpul Villa II Legian	Indonesia	Jl.Raya Legian II Gang XXVII No.473 Legian Kaja		Bali	Legian	-8,702365671	115,1686478	16/09/16
409272	Nike Villas	Indonesia	Jl.Bumi Ayu No.19		Bali	Sanur	-8,69048214	115,262207	16/09/16
409322	Vouk Hotel & Suites	Indonesia	Jalan Raya Nusa Dua Selatan, Sawangan		Bali	Nusa Dua	-8,81748867	115,2180862	16/09/16
409338	Solaris Hotel Kuta	Indonesia	Jl. Wana Segara Tuban	80361	Bali	Kuta	-8,737201116	115,1655418	16/09/16
409484	SM Grande Residence	Thailand	33 Soi 4,Klongtoey		Bangkok	Sukhumvit	13,73861885	100,5532379	16/09/16
409485	At Residence	Thailand	458/4-8, Soi Lad Krabung 24/1, Lad Krabung Road, Lad Krabang District	10520	Bangkok	Suvarnabhumi Airport	13,72129989	100,7331236	16/09/16
409590	Chang Siam Inn	Thailand	1091/63-64 New Petchburi Road  Soi Petchburi 33, Makkasan Rajthevee	10400	Bangkok	Pratunam	13,752641	100,546274	16/09/16
409611	The Eyes Bali Villa and Spa	Indonesia	Jl. Labuan Sait, Padang-Padang Pecatu, Uluwatu, Bali	80364	Bali	Uluwatu	-8,821903269	115,1156934	16/09/16
409707	Ping Hotel Seminyak	Indonesia	Jalan Camplung Tanduk No. 28	80361	Bali	Seminyak	-8,69202799	115,1623607	16/09/16
409870	Hua Chang Heritage Hotel	Thailand	400 Phayathai Road,	10330	Bangkok	Siam	13,74850984	100,5309131	16/09/16
410263	Baan Wanglang Riverside	Thailand	342 Soi Wat Rakang, Prannok Rd., Siriraj, Bangkoknoi	10700	Bangkok	Bangkok Riverside	13,75429821	100,486618	16/09/16
410825	KU Home Bangkok	Thailand	50 Moo 3 Kasetsart UniversityNgamwongwan Road. Ladyao.	10900	Bangkok	Chatuchak	13,845122	100,5676	16/09/16
410965	Talai Suites	Thailand	20 Surawong Road, Si Phraya, Thaniya Street, 	10500	Bangkok	Silom	13,73046398	100,5330048	16/09/16
410969	Nai Lert Residence	Thailand	27/18 - 19, Soi Nai LertPathumwan	10330	Bangkok	Wireless	13,74675582	100,5486909	16/09/16
411001	Siam Paradise Hotel	Thailand	44/46-49 Soi Ngamwangwan 51, Ngamwaonwan Rd,. Ladyao	10900	Bangkok	Chatuchak	13,85138798	100,5547943	16/09/16
411003	The Meet Green Apartment	Thailand	112/26 Ramintra 40 Yeak 19 (Noun Chan) Buengkum	10230	Bangkok	Don Mueang	13,8440803	100,6456876	16/09/16
411115	Ibis Styles Bali Kuta Circle Hotel	Indonesia	JL By Pass Ngurah Rai, Simpang Siur No 99	80361	Bali	Kuta	-8,721895	115,184913	16/09/16
411296	Jesen Inn 2	Indonesia	Jl. Bakung Sari, Gang Kresek No. 7	80361	Bali	Kuta	-8,725624392	115,1750792	16/09/16
411303	Pearl Hotel	Indonesia	Jl. Arjuna, Double Six	80361	Bali	Seminyak	-8,697190285	115,1663666	16/09/16
411748	Flamingo Dewata Suite	Indonesia	Jl. Raya Uluwatu		Bali	Uluwatu	-8,829944224	115,1317406	16/09/16
411765	Ayung Resort	Indonesia	Desa Melinggih Kelod Banjar Begawan, Payangan		Bali	Ubud	-8,450469003	115,2348232	16/09/16
411819	Uluwatu Cottages	Indonesia	Jln. Labuan Sait, Padang-Padang	80361	Bali	Uluwatu	-8,814294815	115,0915604	16/09/16
411840	Agus Beach Inn	Indonesia	Jl. Kartika Plaza Kuta GG. Samudra No.77X ( Sebelah Lippo Mall Kuta )	80361	Bali	Kuta	-8,734265327	115,1653214	16/09/16
411844	Nirmala Guest House	Indonesia	Jl.Prof. Ida Bagus Mantra, Keramas Beach - Gianyar - Bali	80361	Bali	Keramas	-8,594305773	115,3397727	16/09/16
411856	Poste 43 Residence	Thailand	351, 353, 355 Charoen Krung Road, Bangrak, Bangrak	10500	Bangkok	Bangkok Riverside	13,72789764	100,5162811	16/09/16
411898	Balira Airport Hotel	Indonesia	Polonia Street		Bali	Kuta	-8,74145031	115,1678848	16/09/16
412094	Tanaya Bed & Breakfast	Indonesia	Jalan Raya Legian, No. 131	80361	Bali	Legian	-8,713133143	115,1732706	16/09/16
412152	The Widyas Luxury Villa	Indonesia	Jl. Raya Muding No 99x Kerobokan	83361	Bali	Seminyak	-8,652867367	115,1771665	16/09/16
412153	DD Ubud Villa	Indonesia	Jl Raya Cebok Tegallalang	80561	Bali	Ubud	-8,439866	115,288148	16/09/16
412155	Villa Kayu Lama	Indonesia	Banjar Apuh, Desa Lodtunduh	80571	Bali	Ubud	-8,573213106	115,266881	16/09/16
412168	Nani House 2	Indonesia	Jalan Monkey Forest	80571	Bali	Ubud	-8,513257027	115,260994	16/09/16
412196	Kumpul Kumpul Villa I Double Six	Indonesia	Jl. Werkudara, Gang Bintang No. 4		Bali	Seminyak	-8,69735628	115,164839	16/09/16
412213	The White Villas Ubud	Indonesia	Jalan Sandat 38		Bali	Ubud	-8,504312515	115,2671127	16/09/16
412371	Hevea Villas	Indonesia	Jalan Laksamana, Gang Nyuh Gading No. 14	80361	Bali	Seminyak	-8,686425356	115,1615653	16/09/16
412471	Crystal Suites Suvarnabhumi Airport	Thailand	22/8 Soi Latkrabang 24, Latkrabang Road, Latkrabang		Bangkok	Suvarnabhumi Airport	13,72224574	100,7307887	16/09/16
412473	Palloma Hotel Kuta	Indonesia	Jl. Dewi Sri I No. 8	80361	Bali	Legian	-8,700775146	115,1777344	16/09/16
412514	Si Doi Hotel	Indonesia	Jalan Benasari		Bali	Legian	-8,712555405	115,1717436	16/09/16
412557	Q Hotel	Thailand	2082 New Petchaburi Road, Bangkapi, Huai Khwang		Bangkok	Sukhumvit	13,746382	100,576724	16/09/16
412599	Ketut's Place	Indonesia	Jalan Suweta No.40	80571	Bali	Ubud	-8,500523567	115,2644882	16/09/16
412641	The Layar - Designer Villas and Spa	Indonesia	Jalan Pangkungsari 10X	80631	Bali	Seminyak	-8,679828021	115,1604221	16/09/16
412732	Baan Montida Serviced Residence	Thailand	3029 Sukhumvit Rd., Prakhanong, Bangchak		Bangkok	Sukhumvit	13,69194031	100,6080093	16/09/16
412753	Losari Sunset Hotel	Indonesia	Jl. Sunset Road	80361	Bali	Kuta	-8,725469	115,177931	16/09/16
412759	Mulia Resort Nusa Dua	Indonesia	Jl. Raya Nusa Dua Selatan Kawasan Sawangan	80363	Bali	Nusa Dua	-8,816	115,222965	16/09/16
412761	The Mulia Nusa Dua Suites	Indonesia	Jl. Raya Nusa Dua Selatan, Kawasan Sawangan	80363	Bali	Nusa Dua	-8,817818642	115,2221222	16/09/16
426266	Alaya Resort Ubud	Indonesia	Jl. Hanoman	80571	Bali	Ubud	-8,518843651	115,2634659	16/09/16
426269	Tonson Residence	Thailand	58 soi Tonson, Ploenchit Rd., Lumpini Pathumwan	10330	Bangkok	Wireless	13,738103	100,544123	16/09/16
426393	D'Wina Villa Kuta by Bali Family Hospitality	Indonesia	Jl. Dewi Sri III, No 10x	80361	Bali	Legian	-8,707244087	115,1792264	16/09/16
